station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
CYUL,2021-09-27 16:00:00,60.8,57.2,87.92,230.00,5.0,0.0,29.7,1006.0,15.0,M,FEW,OVC,M,M,1200.0,6000.00,M,M,-RA,M,M,M,M,M,M,M,CYUL 272000Z 23005KT 15SM -RA FEW012 OVC060 16/14 A2970 RMK SC2SC6 SLP060 DENSITY ALT 500FT
CYUL,2021-09-27 17:00:00,60.8,57.2,87.92,230.00,8.0,0.0,29.71,1006.2,15.0,M,FEW,OVC,M,M,1200.0,5400.00,M,M,M,M,M,M,M,M,M,M,CYUL 272100Z 23008KT 15SM FEW012 OVC054 16/14 A2971 RMK SC1SC8 INTMT -RA SLP062 DENSITY ALT 500FT
CYUL,2021-09-27 17:22:00,60.8,57.2,87.92,220.00,10.0,0.0,29.71,1006.2,15.0,M,FEW,OVC,M,M,1200.0,5600.00,M,M,M,M,M,M,M,M,M,M,CYUL 272122Z 22010KT 15SM FEW012 OVC056 16/14 A2971 RMK SF1SC8 SF TR SLP062 DENSITY ALT 500FT
CYUL,2021-09-27 18:00:00,60.8,57.2,87.92,230.00,9.0,0.0,29.72,1006.5,15.0,M,FEW,OVC,M,M,1200.0,5300.00,M,M,M,M,M,M,M,M,M,M,CYUL 272200Z 23009KT 15SM FEW012 OVC053 16/14 A2972 RMK SF1SC8 SF TR SLP065 DENSITY ALT 500FT
CYUL,2021-09-27 19:00:00,59.0,57.2,93.74,240.00,7.0,0.0,29.73,1007.0,15.0,M,FEW,OVC,M,M,1200.0,6500.00,M,M,M,M,M,M,M,M,M,M,CYUL 272300Z 24007KT 15SM FEW012 OVC065 15/14 A2973 RMK SC1SC8 SC TR SLP070 DENSITY ALT 400FT
CYUL,2021-09-27 20:00:00,57.2,55.4,93.69,250.00,6.0,0.0,29.75,1007.6,15.0,M,SCT,BKN,M,M,6500.0,10000.00,M,M,M,M,M,M,M,M,M,M,CYUL 280000Z 25006KT 15SM SCT065 BKN100 14/13 A2975 RMK SC3AC3 SLP076 DENSITY ALT 300FT
CYUL,2021-09-27 21:00:00,57.2,55.4,93.69,230.00,4.0,0.0,29.76,1008.0,15.0,M,FEW,SCT,M,M,1000.0,6500.00,M,M,M,M,M,M,M,M,M,M,CYUL 280100Z 23004KT 15SM FEW010 SCT065 14/13 A2976 RMK SF2SC1 SLP080 DENSITY ALT 300FT
CYUL,2021-09-27 22:00:00,55.4,53.6,93.65,240.00,5.0,0.0,29.77,1008.3,15.0,M,FEW,SCT,M,M,900.0,8100.00,M,M,M,M,M,M,M,M,M,M,CYUL 280200Z 24005KT 15SM R24R/2600V3000FT/N FEW009 SCT081 13/12 A2977 RMK SF1AC2 SLP083
CYUL,2021-09-27 23:00:00,55.4,53.6,93.65,240.00,5.0,0.0,29.78,1008.6,15.0,M,FEW,SCT,M,M,800.0,7400.00,M,M,M,M,M,M,M,M,M,M,CYUL 280300Z 24005KT 15SM R24R/3500VP6000FT/U FEW008 SCT074 13/12 A2978 RMK SF1AC3 SLP086
CYUL,2021-09-28 00:00:00,55.4,55.4,100.0,M,2.0,0.0,29.78,1008.8,10.0,M,FEW,SCT,M,M,700.0,7200.00,M,M,M,M,M,M,M,M,M,M,CYUL 280400Z VRB02KT 10SM FEW007 SCT072 13/13 A2978 RMK FG1SF1AC2 SLP088
CYUL,2021-09-28 01:00:00,53.6,50.0,87.56,10.00,9.0,0.0,29.81,1009.5,15.0,M,FEW,M,M,M,25000.0,M,M,M,M,M,M,M,M,M,M,M,CYUL 280500Z 01009KT 15SM FEW250 12/10 A2981 RMK CI2 SLP095
CYUL,2021-09-28 02:00:00,51.8,46.4,81.74,360.00,7.0,0.0,29.82,1010.1,15.0,M,FEW,M,M,M,25000.0,M,M,M,M,M,M,M,M,M,M,M,CYUL 280600Z 36007KT 15SM FEW250 11/08 A2982 RMK CC2 SLP101
CYUL,2021-09-28 03:00:00,50.0,42.8,76.18,350.00,6.0,0.0,29.82,1010.1,15.0,M,FEW,M,M,M,25000.0,M,M,M,M,M,M,M,M,M,M,M,CYUL 280700Z 35006KT 15SM FEW250 10/06 A2982 RMK CC2 SLP101
CYUL,2021-09-28 04:00:00,48.2,41.0,76.01,350.00,4.0,0.0,29.83,1010.4,15.0,M,FEW,M,M,M,7500.0,M,M,M,M,M,M,M,M,M,M,46.34,CYUL 280800Z 35004KT 15SM FEW075 09/05 A2983 RMK AC1 AC TR SLP104
CYUL,2021-09-28 05:00:00,44.6,41.0,87.09,0.00,0.0,0.0,29.84,1010.8,15.0,M,FEW,M,M,M,8100.0,M,M,M,M,M,M,M,M,M,M,M,CYUL 280900Z 00000KT 15SM FEW081 07/05 A2984 RMK AC1 AC TR SLP108
CYUL,2021-09-28 06:00:00,44.6,42.8,93.35,320.00,4.0,0.0,29.86,1011.5,15.0,M,SCT,M,M,M,25000.0,M,M,M,M,M,M,M,M,M,M,42.13,CYUL 281000Z 32004KT 15SM SCT250 07/06 A2986 RMK CC4 SLP115
CYUL,2021-09-28 07:00:00,44.6,42.8,93.35,320.00,4.0,0.0,29.88,1012.0,15.0,M,BKN,M,M,M,25000.0,M,M,M,M,M,M,M,M,M,M,42.13,CYUL 281100Z 32004KT 15SM BKN250 07/06 A2988 RMK CI7 SLP120
CYUL,2021-09-28 08:00:00,46.4,42.8,87.19,320.00,6.0,0.0,29.89,1012.5,30.0,M,BKN,M,M,M,25000.0,M,M,M,M,M,M,M,M,M,M,42.87,CYUL 281200Z 32006KT 30SM BKN250 08/06 A2989 RMK CI7 SLP125
CYUL,2021-09-28 09:00:00,48.2,41.0,76.01,340.00,6.0,0.0,29.91,1012.9,30.0,M,BKN,M,M,M,25000.0,M,M,M,M,M,M,M,M,M,M,45.04,CYUL 281300Z 34006KT 30SM BKN250 09/05 A2991 RMK CI6 SLP129
CYUL,2021-09-28 10:00:00,50.0,42.8,76.18,340.00,4.0,0.0,29.92,1013.2,15.0,M,FEW,FEW,FEW,SCT,2000.0,12000.00,18000.00,25000.00,M,M,M,M,M,M,M,M,CYUL 281400Z 34004KT 15SM FEW020 FEW120 FEW180 SCT250 10/06 A2992 RMK CF1AC1AC1CI2 CF TR SLP132
CYUL,2021-09-28 11:00:00,53.6,41.0,62.23,M,4.0,0.0,29.92,1013.4,15.0,M,FEW,SCT,BKN,M,3000.0,18000.00,24000.00,M,M,M,M,M,M,M,M,M,CYUL 281500Z VRB04KT 15SM FEW030 SCT180 BKN240 12/05 A2992 RMK CU1AC3CI3 CU TR CC ASOCTD SLP134
CYUL,2021-09-28 12:00:00,55.4,41.0,58.27,M,5.0,0.0,29.91,1013.1,30.0,M,SCT,BKN,M,M,3500.0,23000.00,M,M,M,M,M,M,M,M,M,M,CYUL 281600Z VRB05KT 30SM SCT035 BKN230 13/05 A2991 RMK CU4CI2 SLP131
CYUL,2021-09-28 13:00:00,57.2,39.2,50.91,310.00,8.0,0.0,29.9,1012.6,30.0,M,BKN,BKN,M,M,4300.0,23000.00,M,M,M,M,M,M,M,M,M,M,CYUL 281700Z 31008KT 250V330 30SM BKN043 BKN230 14/04 A2990 RMK CU6CC1 SLP126
CYUL,2021-09-28 14:00:00,57.2,41.0,54.6,290.00,7.0,0.0,29.88,1012.0,30.0,M,BKN,BKN,M,M,4000.0,18000.00,M,M,M,M,M,M,M,M,M,M,CYUL 281800Z 29007KT 230V320 30SM BKN040 BKN180 14/05 A2988 RMK CU6AC1 SLP120
CYUL,2021-09-28 15:00:00,57.2,41.0,54.6,270.00,5.0,0.0,29.87,1011.8,15.0,M,SCT,BKN,M,M,4500.0,17000.00,M,M,M,M,M,M,M,M,M,M,CYUL 281900Z 27005KT 220V300 15SM SCT045 BKN170 14/05 A2987 RMK SC3AC4 CU ASOCTD SLP118 DENSITY ALT 200FT
CYUL,2021-09-28 16:00:00,59.0,41.0,51.18,270.00,5.0,0.0,29.87,1011.7,15.0,M,BKN,BKN,M,M,5000.0,18000.00,M,M,M,M,M,M,M,M,M,M,CYUL 282000Z 27005KT 15SM BKN050 BKN180 15/05 A2987 RMK SC5AC2 CU ASOCTD SLP117 DENSITY ALT 200FT
CYUL,2021-09-28 17:00:00,59.0,39.2,47.72,260.00,7.0,0.0,29.87,1011.7,30.0,M,SCT,BKN,M,M,5800.0,18000.00,M,M,M,M,M,M,M,M,M,M,CYUL 282100Z 26007KT 30SM SCT058 BKN180 15/04 A2987 RMK SC3AC2 SLP117 DENSITY ALT 200FT
CYUL,2021-09-28 18:00:00,57.2,41.0,54.6,240.00,7.0,0.0,29.88,1012.0,30.0,M,BKN,BKN,M,M,7000.0,24000.00,M,M,M,M,M,M,M,M,M,M,CYUL 282200Z 24007KT 30SM BKN070 BKN240 14/05 A2988 RMK AC5CI1 CI TR SLP120
CYUL,2021-09-28 19:00:00,57.2,41.0,54.6,290.00,8.0,0.0,29.89,1012.4,15.0,M,BKN,M,M,M,6000.0,M,M,M,M,M,M,M,M,M,M,M,CYUL 282300Z 29008KT 15SM BKN060 14/05 A2989 RMK SC6 SLP124
CYUL,2021-09-28 20:00:00,55.4,41.0,58.27,300.00,6.0,0.0,29.91,1012.9,15.0,M,SCT,SCT,M,M,5500.0,8000.00,M,M,M,M,M,M,M,M,M,M,CYUL 290000Z 30006KT 15SM SCT055 SCT080 13/05 A2991 RMK SC3AC1 SLP129
CYUL,2021-09-28 21:00:00,51.8,39.2,61.99,310.00,5.0,0.0,29.92,1013.3,15.0,M,FEW,M,M,M,9000.0,M,M,M,M,M,M,M,M,M,M,M,CYUL 290100Z 31005KT 15SM FEW090 11/04 A2992 RMK AC1 AC TR SLP133
CYUL,2021-09-28 22:00:00,51.8,41.0,66.48,310.00,3.0,0.0,29.92,1013.4,15.0,M,SCT,M,M,M,8400.0,M,M,M,M,M,M,M,M,M,M,M,CYUL 290200Z 31003KT 15SM SCT084 11/05 A2992 RMK AC4 SLP134
CYUL,2021-09-28 23:00:00,51.8,42.8,71.26,320.00,2.0,0.0,29.92,1013.3,15.0,M,BKN,M,M,M,7700.0,M,M,M,M,M,M,M,M,M,M,M,CYUL 290300Z 32002KT 15SM BKN077 11/06 A2992 RMK AC6 SLP133
CYUL,2021-09-29 00:00:00,51.8,42.8,71.26,0.00,0.0,0.0,29.92,1013.3,15.0,M,SCT,M,M,M,7700.00,M,M,M,M,M,M,M,M,M,M,M,CYUL 290400Z 00000KT 15SM SCT077 11/06 A2992 RMK AC4 SLP133
CYUL,2021-09-29 00:27:00,51.8,44.6,76.34,350.00,5.0,0.0,29.92,1013.5,15.0,M,OVC,M,M,M,5200.00,M,M,M,-RA,M,M,M,M,M,M,M,CYUL 290427Z 35005KT 340V080 15SM -RA OVC052 11/07 A2992 RMK SC8 SLP135
CYUL,2021-09-29 01:00:00,50.0,44.6,81.61,M,2.0,0.0,29.92,1013.5,15.0,M,BKN,M,M,M,5500.00,M,M,M,-RA,M,M,M,M,M,M,M,CYUL 290500Z VRB02KT 15SM -RA BKN055 10/07 A2992 RMK SC7 SLP135
CYUL,2021-09-29 01:32:00,50.0,42.8,76.18,0.00,0.0,0.0,29.92,1013.4,15.0,M,BKN,M,M,M,5800.00,M,M,M,M,M,M,M,M,M,M,M,CYUL 290532Z 00000KT 15SM BKN058 10/06 A2992 RMK SC6 SLP134
CYUL,2021-09-29 02:00:00,51.8,42.8,71.26,0.00,0.0,0.0,29.92,1013.4,15.0,M,BKN,M,M,M,7400.00,M,M,M,M,M,M,M,M,M,M,M,CYUL 290600Z 00000KT 15SM BKN074 11/06 A2992 RMK AC5 SLP134
CYUL,2021-09-29 03:00:00,50.0,46.4,87.37,290.00,3.0,0.0,29.92,1013.5,15.0,M,SCT,BKN,M,M,5700.00,18000.00,M,M,M,M,M,M,M,M,M,M,CYUL 290700Z 29003KT 15SM SCT057 BKN180 10/08 A2992 RMK SC4AC1 SLP135
CYUL,2021-09-29 04:00:00,48.2,46.4,93.45,M,2.0,0.0,29.93,1013.8,15.0,M,FEW,BKN,M,M,5300.00,9100.00,M,M,M,M,M,M,M,M,M,M,CYUL 290800Z VRB02KT 15SM FEW053 BKN091 09/08 A2993 RMK SC2AC4 SLP138
CYUL,2021-09-29 05:00:00,50.0,44.6,81.61,350.00,3.0,0.0,29.94,1014.1,15.0,M,FEW,BKN,M,M,6000.00,12000.00,M,M,M,M,M,M,M,M,M,M,CYUL 290900Z 35003KT 15SM FEW060 BKN120 10/07 A2994 RMK SC2AC5 SLP141
CYUL,2021-09-29 06:00:00,50.0,42.8,76.18,350.00,3.0,0.0,29.95,1014.5,15.0,M,OVC,M,M,M,9100.00,M,M,M,M,M,M,M,M,M,M,M,CYUL 291000Z 35003KT 15SM OVC091 10/06 A2995 RMK AC8 SLP145
CYUL,2021-09-29 07:00:00,48.2,44.6,87.28,320.00,3.0,0.0,29.97,1014.9,15.0,M,OVC,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,47.21,CYUL 291100Z 32003KT 15SM OVC100 09/07 A2997 RMK AC8 SLP149
CYUL,2021-09-29 08:00:00,50.0,44.6,81.61,290.00,2.0,0.0,29.98,1015.4,15.0,M,OVC,M,M,M,5300.00,M,M,M,M,M,M,M,M,M,M,M,CYUL 291200Z 29002KT 15SM OVC053 10/07 A2998 RMK SC8 SLP154
CYUL,2021-09-29 09:00:00,51.8,42.8,71.26,290.00,3.0,0.0,30.0,1016.1,15.0,M,OVC,M,M,M,7100.00,M,M,M,M,M,M,M,M,M,M,M,CYUL 291300Z 29003KT 15SM OVC071 11/06 A3000 RMK AC8 SLP161
CYUL,2021-09-29 10:00:00,53.6,42.8,66.7,310.00,4.0,0.0,30.0,1016.3,15.0,M,FEW,OVC,M,M,2500.00,4500.00,M,M,M,M,M,M,M,M,M,M,CYUL 291400Z 31004KT 15SM FEW025 OVC045 12/06 A3000 RMK CF1SC8 CF TR SLP163
CYUL,2021-09-29 11:00:00,53.6,42.8,66.7,0.00,0.0,0.0,30.0,1015.9,15.0,M,FEW,OVC,M,M,2500.00,6000.00,M,M,M,M,M,M,M,M,M,M,CYUL 291500Z 00000KT 15SM FEW025 OVC060 12/06 A3000 RMK CF1SC8 CF TR SLP159
CYUL,2021-09-29 12:00:00,55.4,44.6,66.91,220.00,6.0,0.0,29.99,1015.8,15.0,M,OVC,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,M,CYUL 291600Z 22006KT 210V310 15SM OVC040 13/07 A2999 RMK SC8 SLP158
CYUL,2021-09-29 13:00:00,53.6,42.8,66.7,350.00,8.0,0.0,30.0,1016.0,30.0,M,FEW,OVC,M,M,2500.00,3500.00,M,M,VCSH,M,M,M,M,M,M,M,CYUL 291700Z 35008KT 30SM VCSH FEW025 OVC035 12/06 A3000 RMK SC1SC7 SLP160
CYUL,2021-09-29 14:00:00,55.4,42.8,62.46,320.00,7.0,0.0,29.98,1015.5,30.0,M,FEW,OVC,M,M,2500.00,4000.00,M,M,M,M,M,M,M,M,M,M,CYUL 291800Z 32007KT 30SM FEW025 OVC040 13/06 A2998 RMK SC1SC7 SLP155
CYUL,2021-09-29 15:00:00,55.4,42.8,62.46,330.00,6.0,0.0,29.99,1015.7,15.0,M,FEW,OVC,M,M,2500.00,4600.00,M,M,M,M,M,M,M,M,M,M,CYUL 291900Z 33006KT 300V010 15SM FEW025 OVC046 13/06 A2999 RMK SC1SC8 SC TR SLP157
CYUL,2021-09-29 16:00:00,57.2,44.6,62.69,350.00,3.0,0.0,29.99,1015.6,15.0,M,FEW,BKN,M,M,3500.00,6000.00,M,M,M,M,M,M,M,M,M,M,CYUL 292000Z 35003KT 330V030 15SM FEW035 BKN060 14/07 A2999 RMK SC2SC5 SLP156
CYUL,2021-09-29 17:00:00,57.2,44.6,62.69,320.00,6.0,0.0,30.0,1016.0,15.0,M,OVC,M,M,M,4500.00,M,M,M,M,M,M,M,M,M,M,M,CYUL 292100Z 32006KT 15SM OVC045 14/07 A3000 RMK SC8 SLP160
CYUL,2021-09-29 18:00:00,55.4,46.4,71.64,310.00,4.0,0.0,30.01,1016.5,15.0,M,FEW,BKN,OVC,M,2500.00,4500.00,13000.00,M,-SHRA,M,M,M,M,M,M,M,CYUL 292200Z 31004KT 15SM -SHRA FEW025 BKN045 OVC130 13/08 A3001 RMK CF1SC5AC3 CF TR CVCTV CLD EMBD SLP165
CYUL,2021-09-29 18:18:00,55.4,44.6,66.91,310.00,5.0,0.0,30.01,1016.6,15.0,M,FEW,SCT,BKN,M,2500.00,6500.00,13000.00,M,M,M,M,M,M,M,M,M,CYUL 292218Z 31005KT 270V330 15SM FEW025 SCT065 BKN130 13/07 A3001 RMK CF1SC3AC4 CF TR SLP166
CYUL,2021-09-29 19:00:00,53.6,44.6,71.45,330.00,3.0,0.0,30.02,1017.0,15.0,M,FEW,SCT,OVC,M,3000.00,5000.00,11000.00,M,M,M,M,M,M,M,M,M,CYUL 292300Z 33003KT 270V350 15SM FEW030 SCT050 OVC110 12/07 A3002 RMK SC1SC4AC4 SC TR SLP170
CYUL,2021-09-29 20:00:00,55.4,44.6,66.91,360.00,4.0,0.0,30.04,1017.5,15.0,M,OVC,M,M,M,3800.00,M,M,M,M,M,M,M,M,M,M,M,CYUL 300000Z 36004KT 15SM OVC038 13/07 A3004 RMK SC8 SLP175
CYUL,2021-09-29 21:00:00,51.8,46.4,81.74,310.00,5.0,0.0,30.04,1017.5,15.0,M,BKN,OVC,M,M,5800.00,11000.00,M,M,M,M,M,M,M,M,M,M,CYUL 300100Z 31005KT 15SM BKN058 OVC110 11/08 A3004 RMK SC6AC2 SLP175
CYUL,2021-09-29 22:00:00,51.8,46.4,81.74,310.00,4.0,0.0,30.04,1017.5,15.0,M,SCT,OVC,M,M,4000.00,11000.00,M,M,M,M,M,M,M,M,M,M,CYUL 300200Z 31004KT 15SM SCT040 OVC110 11/08 A3004 RMK SC4AC4 SLP175
CYUL,2021-09-29 23:00:00,51.8,46.4,81.74,320.00,6.0,0.0,30.05,1017.7,15.0,M,FEW,BKN,M,M,5200.00,11000.00,M,M,M,M,M,M,M,M,M,M,CYUL 300300Z 32006KT 15SM FEW052 BKN110 11/08 A3005 RMK SC2AC3 SLP177
CYUL,2021-09-30 00:00:00,51.8,46.4,81.74,350.00,7.0,0.0,30.05,1017.8,15.0,M,FEW,BKN,M,M,5600.00,11000.00,M,M,M,M,M,M,M,M,M,M,CYUL 300400Z 35007KT 15SM FEW056 BKN110 11/08 A3005 RMK SC1AC5 SLP178
CYUL,2021-09-30 01:00:00,51.8,46.4,81.74,340.00,5.0,0.0,30.06,1018.2,15.0,M,BKN,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,M,CYUL 300500Z 34005KT 15SM BKN110 11/08 A3006 RMK AC6 SLP182
CYUL,2021-09-30 02:00:00,50.0,44.6,81.61,340.00,5.0,0.0,30.06,1018.2,15.0,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,M,CYUL 300600Z 34005KT 15SM FEW250 10/07 A3006 RMK CI1 SLP182
CYUL,2021-09-30 03:00:00,48.2,42.8,81.47,330.00,5.0,0.0,30.07,1018.5,15.0,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,45.63,CYUL 300700Z 33005KT 15SM SKC 09/06 A3007 RMK SLP185
CYUL,2021-09-30 04:00:00,46.4,42.8,87.19,350.00,6.0,0.0,30.08,1018.8,15.0,M,SCT,M,M,M,3200.00,M,M,M,M,M,M,M,M,M,M,42.87,CYUL 300800Z 35006KT 15SM SCT032 08/06 A3008 RMK SC3 SLP188
CYUL,2021-09-30 05:00:00,44.6,41.0,87.09,10.00,5.0,0.0,30.09,1019.2,15.0,M,FEW,SCT,M,M,2900.00,5800.00,M,M,M,M,M,M,M,M,M,41.36,CYUL 300900Z 01005KT 15SM FEW029 SCT058 07/05 A3009 RMK SC2SC2 SLP192
CYUL,2021-09-30 06:00:00,44.6,42.8,93.35,340.00,6.0,0.0,30.11,1019.9,15.0,M,SCT,M,M,M,5200.00,M,M,M,M,M,M,M,M,M,M,40.71,CYUL 301000Z 34006KT 15SM SCT052 07/06 A3011 RMK NS4 SLP199
CYUL,2021-09-30 07:00:00,44.6,42.8,93.35,330.00,6.0,0.0,30.11,1019.9,15.0,M,SCT,M,M,M,5800.00,M,M,M,M,M,M,M,M,M,M,40.71,CYUL 301100Z 33006KT 15SM SCT058 07/06 A3011 RMK SC4 SLP199
CYUL,2021-09-30 08:00:00,48.2,42.8,81.47,340.00,4.0,0.0,30.12,1020.2,15.0,M,FEW,M,M,M,2800.00,M,M,M,M,M,M,M,M,M,M,46.34,CYUL 301200Z 34004KT 15SM FEW028 09/06 A3012 RMK SC2 SLP202
CYUL,2021-09-30 09:00:00,50.0,42.8,76.18,350.00,7.0,0.0,30.13,1020.6,15.0,M,FEW,M,M,M,2700.00,M,M,M,M,M,M,M,M,M,M,M,CYUL 301300Z 35007KT 15SM FEW027 10/06 A3013 RMK SC1 SLP206
CYUL,2021-09-30 10:00:00,51.8,42.8,71.26,310.00,5.0,0.0,30.13,1020.7,15.0,M,FEW,FEW,FEW,M,2000.00,6000.00,12000.00,M,M,M,M,M,M,M,M,M,CYUL 301400Z 31005KT 290V350 15SM FEW020 FEW060 FEW120 11/06 A3013 RMK CF1SC1AC1 CF TR AC TR SLP207
CYUL,2021-09-30 11:00:00,55.4,44.6,66.91,290.00,9.0,0.0,30.13,1020.5,15.0,M,FEW,FEW,M,M,2500.00,12000.00,M,M,M,M,M,M,M,M,M,M,CYUL 301500Z 29009KT 260V340 15SM FEW025 FEW120 13/07 A3013 RMK CF2AC1 AC TR SLP205
CYUL,2021-09-30 12:00:00,57.2,46.4,67.12,290.00,6.0,0.0,30.12,1020.1,15.0,M,SCT,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,M,CYUL 301600Z 29006KT 250V360 15SM SCT030 14/08 A3012 RMK SC4 CU ASOCTD SLP201
CYUL,2021-09-30 13:00:00,60.8,42.8,51.45,310.00,5.0,0.0,30.1,1019.6,15.0,M,BKN,M,M,M,5500.00,M,M,M,M,M,M,M,M,M,M,M,CYUL 301700Z 31005KT 270V020 15SM BKN055 16/06 A3010 RMK CU5 SLP196
CYUL,2021-09-30 13:47:00,60.8,39.2,44.76,320.00,11.0,0.0,30.09,1019.2,15.0,M,BKN,BKN,M,M,5000.00,6500.00,M,M,-SHRA,M,M,M,M,M,M,M,CYUL 301747Z 32011KT 280V010 15SM -SHRA BKN050 BKN065 16/04 A3009 RMK SC6SC1 CVCTV CLD EMBD SLP192
CYUL,2021-09-30 14:00:00,55.4,48.2,76.66,40.00,10.0,0.0,30.1,1019.5,15.0,20.00,SCT,BKN,M,M,4500.00,11000.00,M,M,M,M,M,M,M,M,M,M,CYUL 301800Z 04010G20KT 320V050 15SM R24L/5000VP6000FT/U SCT045 BKN110 13/09 A3010 RMK SC3AC4 CVCTV CLD EMBD SLP195
CYUL,2021-09-30 15:00:00,62.6,42.8,48.28,20.00,12.0,0.0,30.09,1019.2,15.0,18.00,SCT,BKN,M,M,4500.00,9000.00,M,M,M,M,M,M,M,M,M,M,CYUL 301900Z 02012G18KT 330V030 15SM SCT045 BKN090 17/06 A3009 RMK SC4AC2 SLP192 DENSITY ALT 200FT
CYUL,2021-09-30 16:00:00,60.8,44.6,55.12,30.00,10.0,0.0,30.09,1019.2,15.0,M,FEW,SCT,BKN,M,5000.00,8000.00,11000.00,M,M,M,M,M,M,M,M,M,CYUL 302000Z 03010KT 15SM FEW050 SCT080 BKN110 16/07 A3009 RMK CU1AC3AC2 SLP192
CYUL,2021-09-30 17:00:00,59.0,41.0,51.18,20.00,7.0,0.0,30.1,1019.4,15.0,M,FEW,SCT,BKN,M,4500.00,8000.00,10000.00,M,M,M,M,M,M,M,M,M,CYUL 302100Z 02007KT 15SM FEW045 SCT080 BKN100 15/05 A3010 RMK CU1AC3AC4 CU TR SLP194
CYUL,2021-09-30 18:00:00,59.0,42.8,54.86,M,2.0,0.0,30.11,1019.8,15.0,M,BKN,BKN,M,M,8500.00,11000.00,M,M,M,M,M,M,M,M,M,M,CYUL 302200Z VRB02KT 15SM BKN085 BKN110 15/06 A3011 RMK AC5AC2 SLP198
CYUL,2021-09-30 19:00:00,57.2,44.6,62.69,300.00,5.0,0.0,30.13,1020.4,15.0,M,SCT,BKN,M,M,6500.00,10000.00,M,M,VCSH,M,M,M,M,M,M,M,CYUL 302300Z 30005KT 15SM VCSH SCT065 BKN100 14/07 A3013 RMK SC3AC4 SLP204
CYUL,2021-09-30 20:00:00,55.4,46.4,71.64,300.00,4.0,0.0,30.13,1020.7,15.0,M,BKN,OVC,M,M,7500.00,11000.00,M,M,M,M,M,M,M,M,M,M,CYUL 010000Z 30004KT 15SM BKN075 OVC110 13/08 A3013 RMK AC5AC3 SLP207
CYUL,2021-09-30 21:00:00,55.4,46.4,71.64,300.00,5.0,0.0,30.13,1020.7,15.0,M,BKN,M,M,M,8100.00,M,M,M,M,M,M,M,M,M,M,M,CYUL 010100Z 30005KT 15SM BKN081 13/08 A3013 RMK AC7 SLP207
CYUL,2021-09-30 22:00:00,53.6,46.4,76.5,310.00,6.0,0.0,30.13,1020.7,15.0,M,FEW,BKN,M,M,7900.00,11000.00,M,M,M,M,M,M,M,M,M,M,CYUL 010200Z 31006KT 15SM FEW079 BKN110 12/08 A3013 RMK AC2AC3 SLP207
CYUL,2021-09-30 23:00:00,53.6,46.4,76.5,300.00,6.0,0.0,30.13,1020.5,15.0,M,SCT,M,M,M,7100.00,M,M,M,M,M,M,M,M,M,M,M,CYUL 010300Z 30006KT 15SM SCT071 12/08 A3013 RMK AC4 SLP205
CYUL,2021-10-01 00:00:00,51.8,46.4,81.74,290.0,7.0,0.0,30.13,1020.5,15.0,M,BKN,M,M,M,9000.0,M,M,M,M,M,M,M,M,M,M,M,CYUL 010400Z 29007KT 15SM BKN090 11/08 A3013 RMK AC6 SLP205
CYUL,2021-10-01 01:00:00,51.8,44.6,76.34,310.0,6.0,0.0,30.13,1020.6,15.0,M,BKN,M,M,M,8900.0,M,M,M,M,M,M,M,M,M,M,M,CYUL 010500Z 31006KT 15SM BKN089 11/07 A3013 RMK AC5 SLP206
CYUL,2021-10-01 02:00:00,48.2,44.6,87.28,320.0,4.0,0.0,30.13,1020.7,15.0,M,FEW,M,M,M,8100.0,M,M,M,M,M,M,M,M,M,M,46.34,CYUL 010600Z 32004KT 15SM FEW081 09/07 A3013 RMK AC1 SLP207
CYUL,2021-10-01 03:00:00,48.2,44.6,87.28,290.0,6.0,0.0,30.14,1020.9,15.0,M,FEW,M,M,M,25000.0,M,M,M,M,M,M,M,M,M,M,45.04,CYUL 010700Z 29006KT 15SM FEW250 09/07 A3014 RMK CI1 CI TR SLP209
CYUL,2021-10-01 04:00:00,46.4,42.8,87.19,300.0,2.0,0.0,30.15,1021.2,15.0,M,FEW,M,M,M,25000.0,M,M,M,M,M,M,M,M,M,M,M,CYUL 010800Z 30002KT 15SM FEW250 08/06 A3015 RMK CI1 SLP212
CYUL,2021-10-01 05:00:00,48.2,44.6,87.28,230.0,3.0,0.0,30.16,1021.5,15.0,M,BKN,M,M,M,7400.0,M,M,M,M,M,M,M,M,M,M,47.21,CYUL 010900Z 23003KT 15SM BKN074 09/07 A3016 RMK AC6 SLP215
CYUL,2021-10-01 06:00:00,48.2,44.6,87.28,240.0,5.0,0.0,30.17,1021.9,15.0,M,BKN,M,M,M,7000.0,M,M,M,M,M,M,M,M,M,M,45.63,CYUL 011000Z 24005KT 15SM BKN070 09/07 A3017 RMK AC7 SLP219
